date,temp,humidity,pressure,pm25,pm10
2023-07-08 20:31:00,98,20,994,20,20
2023-07-08 20:31:05,98,20,994,20,21
2023-07-08 20:31:10,98,20,994,20,21
2023-07-08 20:31:15,98,20,994,20,21
2023-07-08 20:31:20,98,20,994,19,19
2023-07-08 20:31:25,98,19,994,19,19
2023-07-08 20:31:30,98,19,994,19,19
2023-07-08 20:31:35,98,19,994,20,21
2023-07-08 20:31:41,98,19,994,19,20
2023-07-08 20:31:46,98,19,994,19,20
2023-07-08 20:31:51,98,19,994,20,20
2023-07-08 20:31:56,98,20,994,20,21
2023-07-08 20:32:01,98,20,994,19,20
2023-07-08 20:32:06,98,20,994,20,21
2023-07-08 20:32:11,98,20,994,20,22
2023-07-08 20:32:16,98,20,994,20,22
2023-07-08 20:32:21,98,20,994,21,22
2023-07-08 20:32:27,98,20,994,19,20
2023-07-08 20:32:32,98,20,994,20,21
2023-07-08 20:32:37,98,20,994,20,21
2023-07-08 20:32:42,98,20,994,20,21
2023-07-08 20:32:47,98,20,994,20,21
2023-07-08 20:32:52,98,20,994,19,20
2023-07-08 20:32:57,98,20,994,19,20
2023-07-08 20:33:02,98,20,994,19,20
2023-07-08 20:33:07,98,20,994,19,22
2023-07-08 20:33:13,98,20,994,19,22
2023-07-08 20:33:18,98,20,994,19,22
2023-07-08 20:33:23,98,20,994,19,22
2023-07-08 20:33:28,98,20,994,19,22
2023-07-08 20:33:33,98,20,994,19,22
2023-07-08 20:33:38,98,20,994,20,22
2023-07-08 20:33:43,98,20,994,20,22
2023-07-08 20:33:48,98,20,994,20,22
2023-07-08 20:33:54,98,20,994,19,21
2023-07-08 20:33:59,98,20,994,19,21
2023-07-08 20:34:04,98,20,994,20,22
2023-07-08 20:34:09,98,20,994,19,20
2023-07-08 20:34:14,97,20,994,19,20
2023-07-08 20:34:19,98,20,994,19,20
2023-07-08 20:34:24,98,20,994,20,21
2023-07-08 20:34:29,98,20,994,20,21
2023-07-08 20:34:35,98,20,994,20,21
2023-07-08 20:34:40,98,20,994,21,21
2023-07-08 20:34:45,98,20,994,21,21
2023-07-08 20:34:50,98,20,994,21,21
2023-07-08 20:34:55,98,20,994,20,21
2023-07-08 20:35:00,97,20,994,20,21
2023-07-08 20:35:05,98,20,994,20,21
2023-07-08 20:35:10,97,20,994,20,21
2023-07-08 20:35:15,97,20,994,20,21
2023-07-08 20:35:21,97,20,994,20,21
2023-07-08 20:35:26,97,20,994,22,22
2023-07-08 20:35:31,97,20,994,22,22
2023-07-08 20:35:36,97,20,994,22,22
2023-07-08 20:35:41,97,20,994,20,20
2023-07-08 20:35:46,97,20,994,21,21
2023-07-08 20:35:51,97,20,994,20,20
2023-07-08 20:35:56,97,20,994,20,20
2023-07-08 20:36:01,97,20,994,20,20
2023-07-08 20:36:06,97,20,994,21,21
2023-07-08 20:36:12,98,20,994,19,19
2023-07-08 20:36:17,98,20,994,20,20
2023-07-08 20:36:22,98,20,994,19,19
2023-07-08 20:36:27,98,20,994,18,18
2023-07-08 20:36:32,98,20,994,18,19
2023-07-08 20:36:37,98,20,994,19,19
2023-07-08 20:36:42,98,20,994,19,19
2023-07-08 20:36:47,98,20,994,19,19
2023-07-08 20:36:52,98,19,994,19,19
2023-07-08 20:36:58,98,20,994,19,19
2023-07-08 20:37:03,98,20,994,19,19
2023-07-08 20:37:08,97,20,994,19,19
2023-07-08 20:37:13,97,20,994,20,20
2023-07-08 20:37:18,97,20,994,20,20
2023-07-08 20:37:23,97,20,994,20,20
2023-07-08 20:37:28,97,20,994,18,19
2023-07-08 20:37:34,97,20,994,18,19
2023-07-08 21:01:34,70,65,726,5,5
2023-07-08 21:01:39,96,20,994,4,4
2023-07-08 21:01:44,96,20,994,6,6
2023-07-08 21:01:49,96,20,994,5,5
2023-07-08 21:01:54,96,20,994,4,4
2023-07-08 21:01:59,96,20,994,4,4
2023-07-08 21:02:04,96,20,994,4,4
2023-07-08 21:02:09,95,21,994,4,4
2023-07-08 21:02:14,95,20,994,3,3
2023-07-08 21:02:19,95,20,994,3,3
2023-07-08 21:02:25,96,20,994,3,3
2023-07-08 21:02:30,95,20,994,3,3
2023-07-08 21:02:35,96,20,994,2,2
2023-07-08 21:02:40,96,20,994,2,2
2023-07-08 21:02:45,96,20,994,2,2
2023-07-08 21:02:50,96,20,994,3,3
2023-07-08 21:02:55,96,20,994,3,3
2023-07-08 21:03:00,96,20,994,2,2
2023-07-08 21:03:05,96,20,994,3,3
2023-07-08 21:03:10,97,20,994,3,3
2023-07-08 21:03:15,97,20,994,3,3
2023-07-08 21:03:21,96,20,994,3,3
2023-07-08 21:03:26,96,20,994,3,3
2023-07-08 21:03:31,97,20,994,4,4
2023-07-08 21:03:36,97,20,994,4,4
2023-07-08 21:03:41,97,20,994,4,4
2023-07-08 21:03:46,97,20,994,4,4
2023-07-08 21:03:51,97,20,994,4,4
2023-07-08 21:03:56,96,20,994,4,4
2023-07-08 21:04:01,97,20,994,4,4
2023-07-08 21:04:06,97,20,994,4,4
2023-07-08 21:04:11,97,20,994,4,4
2023-07-08 21:04:17,97,20,994,4,4
2023-07-08 21:04:22,97,20,994,4,4
2023-07-08 21:04:27,97,20,994,4,4
2023-07-08 21:04:32,97,20,994,5,5
2023-07-08 21:04:37,97,20,994,5,5
2023-07-08 21:04:42,97,20,994,5,5
2023-07-08 21:04:47,97,19,994,5,5
2023-07-08 21:04:52,97,19,994,5,5
2023-07-08 21:04:57,97,19,994,5,5
2023-07-08 21:05:03,97,19,994,6,6
2023-07-08 21:05:08,97,20,994,6,6
2023-07-08 21:05:13,97,20,994,6,6
2023-07-08 21:05:18,97,19,994,5,5
2023-07-08 21:05:23,97,19,994,5,5
2023-07-08 21:05:28,97,19,994,5,5
2023-07-08 21:05:33,97,19,994,5,6
2023-07-08 21:05:38,97,19,994,5,6
2023-07-08 21:05:43,97,20,994,5,6
2023-07-08 21:05:48,97,19,994,5,6
2023-07-08 21:05:54,97,19,994,5,6
2023-07-08 21:05:59,97,20,994,5,6
2023-07-08 21:06:04,97,20,994,5,6
2023-07-08 21:06:09,96,20,994,5,6
2023-07-08 21:06:14,96,20,994,5,6
2023-07-08 21:06:19,96,20,994,5,5
2023-07-08 21:06:24,96,20,994,5,5
2023-07-08 21:06:29,96,20,994,5,5
2023-07-08 21:06:35,96,20,994,5,6
2023-07-08 21:06:40,97,20,994,5,6
2023-07-08 21:06:45,97,20,994,5,6
2023-07-08 21:06:50,96,20,994,5,5
2023-07-08 21:06:55,96,20,994,5,5
2023-07-08 21:07:00,96,20,994,5,5
2023-07-08 21:07:05,97,20,994,5,5
2023-07-08 21:07:10,97,20,994,5,5
2023-07-08 21:07:15,97,20,994,5,5
2023-07-08 21:07:20,97,20,994,5,7
2023-07-08 21:07:25,97,20,994,5,7
2023-07-08 21:07:31,96,20,994,5,7
2023-07-08 21:07:36,96,20,994,5,6
2023-07-08 21:07:41,96,20,994,5,6
2023-07-08 21:07:46,96,20,994,5,6
2023-07-08 21:07:51,97,20,994,5,6
2023-07-08 21:07:56,97,20,994,5,6
2023-07-08 21:08:01,97,20,994,5,6
2023-07-08 21:08:06,97,20,994,4,6
2023-07-08 21:08:11,97,20,994,4,6
2023-07-08 21:08:16,96,20,994,4,6
2023-07-08 21:08:22,96,20,994,4,5
2023-07-08 21:08:27,96,20,994,4,5
2023-07-08 21:08:32,96,20,994,4,5
2023-07-08 21:08:37,96,20,994,5,6
2023-07-08 21:08:42,96,20,994,5,6
2023-07-08 21:08:47,97,20,994,5,6
2023-07-08 21:08:52,97,19,994,5,6
2023-07-08 21:08:57,97,20,994,5,6
2023-07-08 21:09:02,96,20,994,5,6
2023-07-08 21:09:07,96,20,994,4,6
2023-07-08 21:09:12,96,20,994,4,6
2023-07-08 21:09:18,96,20,994,4,6
2023-07-08 21:09:23,96,20,994,5,6
2023-07-08 21:09:28,96,20,994,5,6
2023-07-08 21:09:33,96,20,994,5,6
2023-07-08 21:09:38,96,20,994,5,6
2023-07-08 21:09:43,96,20,994,5,6
2023-07-08 21:09:48,96,20,994,5,6
2023-07-08 21:09:53,96,20,994,4,4
2023-07-08 21:09:59,95,20,994,4,4
2023-07-08 21:10:04,95,20,994,4,4
2023-07-08 21:10:09,96,20,994,4,5
2023-07-08 21:10:14,96,20,994,4,5
2023-07-08 21:10:19,96,20,994,4,5
2023-07-08 21:10:24,96,20,994,5,5
2023-07-08 21:10:29,96,20,994,5,5
2023-07-08 21:10:34,96,20,994,5,5
2023-07-08 21:10:39,96,20,994,5,5
2023-07-08 21:10:45,96,20,994,5,5
2023-07-08 21:10:50,96,20,994,5,5
2023-07-08 21:10:55,96,20,994,4,4
2023-07-08 21:11:00,96,20,994,4,4
2023-07-08 21:11:05,96,20,994,4,4
2023-07-08 21:11:10,96,20,994,4,4
2023-07-08 21:11:15,96,20,994,4,4
2023-07-08 21:11:20,96,20,994,4,4
2023-07-08 21:11:25,96,20,994,5,5
2023-07-08 21:11:30,96,20,994,5,5
2023-07-08 21:11:36,96,20,994,5,5
2023-07-08 21:11:41,96,20,994,5,5
2023-07-08 21:11:46,96,20,994,5,5
2023-07-08 21:11:51,96,20,994,5,5
2023-07-08 21:11:56,96,20,994,5,5
2023-07-08 21:12:01,96,20,994,5,5
2023-07-08 21:12:06,96,20,994,5,5
2023-07-08 21:12:11,96,20,994,4,4
2023-07-08 21:12:16,96,20,994,4,4
2023-07-08 21:12:21,96,20,994,4,4
2023-07-08 21:12:26,96,20,994,5,5
2023-07-08 21:12:32,96,20,994,5,5
2023-07-08 21:12:37,96,20,994,5,5
2023-07-08 21:12:42,96,20,994,4,4
2023-07-08 21:12:47,96,20,994,4,4
2023-07-08 21:12:52,96,20,994,4,4
2023-07-08 21:12:57,96,20,994,4,4
2023-07-08 21:13:02,96,20,994,4,4
2023-07-08 21:13:07,96,20,994,4,4
2023-07-08 21:13:12,96,20,994,5,5
2023-07-08 21:13:18,96,20,994,5,5
2023-07-08 21:13:23,96,20,994,5,5
2023-07-08 21:13:28,96,20,994,5,5
2023-07-08 21:13:33,96,20,994,5,5
2023-07-08 21:13:38,96,20,994,5,5
2023-07-08 21:13:43,96,20,994,5,5
2023-07-08 21:13:48,96,20,994,5,5
2023-07-08 21:13:53,96,20,994,5,5
2023-07-08 21:13:58,96,20,994,4,4
2023-07-08 21:14:03,96,20,994,4,4
2023-07-08 21:14:09,96,20,994,4,4
2023-07-08 21:14:14,96,20,994,5,5
2023-07-08 21:14:19,96,20,994,5,5
2023-07-08 21:14:24,96,20,994,5,5
2023-07-08 21:14:29,96,20,994,5,6
2023-07-08 21:14:34,96,20,994,5,6
2023-07-08 21:14:39,96,20,994,5,6
2023-07-08 21:14:44,96,20,994,5,6
2023-07-08 21:14:49,96,20,994,5,6
2023-07-08 21:14:54,96,20,994,5,6
2023-07-08 21:15:00,96,19,994,4,5
2023-07-08 21:15:05,96,20,994,4,5
2023-07-08 21:15:10,96,20,994,4,5
2023-07-08 21:15:15,96,20,994,5,6
2023-07-08 21:15:20,96,20,994,5,6
2023-07-08 21:15:25,96,20,994,5,6
2023-07-08 21:15:30,96,19,994,5,6
2023-07-08 21:15:35,97,19,994,5,6
2023-07-08 21:15:40,97,19,994,5,6
2023-07-08 21:15:45,97,19,994,4,5
2023-07-08 21:15:50,97,19,994,4,5
2023-07-08 21:15:56,96,19,994,4,5
2023-07-08 21:16:01,96,19,994,4,6
2023-07-08 21:16:06,96,20,994,4,6
2023-07-08 21:16:11,97,19,994,4,6
2023-07-08 21:16:16,96,19,994,5,7
2023-07-08 21:16:21,96,19,994,5,7
2023-07-08 21:16:26,96,19,994,5,7
2023-07-08 21:16:31,96,19,994,5,7
2023-07-08 21:16:36,96,20,994,5,7
2023-07-08 21:16:41,96,20,994,5,7
2023-07-08 21:16:47,96,20,994,4,5
2023-07-08 21:16:52,96,20,994,4,5
2023-07-08 21:16:57,96,20,994,4,5
2023-07-08 21:17:02,96,20,994,4,5
2023-07-08 21:17:07,96,20,994,4,5
2023-07-08 21:17:12,96,20,994,4,5
2023-07-08 21:17:17,96,20,994,4,5
2023-07-08 21:17:22,96,20,994,4,5
2023-07-08 21:17:27,96,20,994,4,5
2023-07-08 21:17:33,96,20,994,4,6
2023-07-08 21:17:38,96,20,994,4,6
2023-07-08 21:17:43,96,20,994,4,6
2023-07-08 21:17:48,96,20,994,4,5
2023-07-08 21:17:53,96,20,994,4,5
2023-07-08 21:17:58,96,20,994,4,5
2023-07-08 21:18:03,96,20,994,4,5
2023-07-08 21:18:08,96,20,994,3,4
2023-07-08 21:18:13,96,20,994,3,4
2023-07-08 21:18:18,96,20,994,3,4
2023-07-08 21:18:24,96,20,994,4,5
2023-07-08 21:18:29,96,20,994,4,5
2023-07-08 21:18:34,96,20,994,4,4
2023-07-08 21:18:39,96,20,994,4,4
2023-07-08 21:18:44,96,20,994,4,4
2023-07-08 21:18:49,96,20,994,3,3
2023-07-08 21:18:54,96,20,994,3,3
2023-07-08 21:18:59,96,20,994,3,3
2023-07-08 21:19:04,96,20,994,3,3
2023-07-08 21:19:09,96,20,994,3,3
2023-07-08 21:19:15,96,20,994,2,2
2023-07-08 21:19:20,96,20,994,2,2
2023-07-08 21:19:25,96,20,994,2,2
2023-07-08 21:19:30,96,20,994,2,2
2023-07-08 21:19:35,95,20,994,3,3
2023-07-08 21:19:40,96,20,994,3,3
2023-07-08 21:19:45,96,20,994,3,3
2023-07-08 21:19:50,96,20,994,3,3
2023-07-08 21:19:55,96,20,994,3,3
2023-07-08 21:20:00,96,20,994,3,3
2023-07-08 21:20:05,96,20,994,3,3
2023-07-08 21:20:11,96,20,994,3,3
2023-07-08 21:20:16,96,20,994,3,3
2023-07-08 21:20:21,96,20,994,3,3
2023-07-08 21:20:26,96,20,994,3,3
2023-07-08 21:20:31,96,20,994,3,3
2023-07-08 21:20:36,96,20,994,4,4
2023-07-08 21:20:41,96,20,994,4,4
2023-07-08 21:20:46,96,20,994,4,4
2023-07-08 21:20:51,96,20,994,5,5
2023-07-08 21:20:56,96,20,994,5,5
2023-07-08 21:21:02,96,20,994,5,5
2023-07-08 21:21:07,96,20,994,5,5
2023-07-08 21:21:12,96,20,994,5,5
2023-07-08 21:21:17,96,20,994,5,5
2023-07-08 21:21:22,96,20,994,4,4
2023-07-08 21:21:27,96,20,994,4,4
2023-07-08 21:21:32,96,20,994,4,4
2023-07-08 21:21:37,96,20,994,5,5
2023-07-08 21:21:43,96,20,994,5,5
2023-07-08 21:21:48,96,20,994,5,5
2023-07-08 21:21:53,96,20,994,4,4
2023-07-08 21:21:58,96,20,994,4,4
2023-07-08 21:22:03,96,20,994,4,4
2023-07-08 21:22:08,96,20,994,4,4
2023-07-08 21:22:13,96,20,994,5,5
2023-07-08 21:22:18,96,20,994,5,5
2023-07-08 21:22:23,96,20,994,5,5
2023-07-08 21:22:28,96,20,994,5,5
2023-07-08 21:22:34,96,20,994,5,5
2023-07-08 21:22:39,96,20,994,5,5
2023-07-08 21:22:44,96,20,994,5,5
2023-07-08 21:22:49,96,20,994,4,4
2023-07-08 21:22:54,95,20,994,3,5
2023-07-08 21:22:59,96,20,994,3,5
2023-07-08 21:23:04,96,20,994,3,5
2023-07-08 21:23:09,96,20,994,2,4
2023-07-08 21:23:14,96,20,994,2,4
2023-07-08 21:23:19,96,20,994,2,4
2023-07-08 21:23:25,96,20,994,3,5
2023-07-08 21:23:30,96,20,994,3,5
2023-07-08 21:23:35,96,19,994,3,5
2023-07-08 21:23:40,96,19,994,2,4
2023-07-08 21:23:45,96,19,994,2,4
2023-07-08 21:23:50,96,19,994,2,4
2023-07-08 21:23:55,96,19,994,2,4
2023-07-08 21:24:00,96,19,994,2,4
2023-07-08 21:24:05,96,20,994,2,4
2023-07-08 21:24:10,96,20,994,2,4
2023-07-08 21:24:16,96,20,994,2,4
2023-07-08 21:24:21,96,20,994,2,4
2023-07-08 21:24:26,96,20,994,2,4
2023-07-08 21:24:31,96,20,994,2,4
2023-07-08 21:24:36,96,20,994,2,4
2023-07-08 21:24:41,96,20,994,2,4
2023-07-08 21:24:46,96,19,994,2,4
2023-07-08 21:24:51,96,19,994,2,4
2023-07-08 21:24:56,96,19,994,2,4
2023-07-08 21:25:01,96,19,994,2,4
2023-07-08 21:25:06,96,19,994,3,5
2023-07-08 21:25:12,96,19,994,3,5
2023-07-08 21:25:17,96,19,994,3,5
2023-07-08 21:25:22,96,19,994,3,5
2023-07-08 21:25:27,96,19,994,3,3
2023-07-08 21:25:32,96,20,994,3,3
2023-07-08 21:25:37,96,20,994,3,3
2023-07-08 21:25:42,96,20,994,3,3
2023-07-08 21:25:47,96,20,994,3,3
2023-07-08 21:25:52,96,20,994,3,3
2023-07-08 21:25:58,96,20,994,3,3
2023-07-08 21:26:03,96,20,994,3,3
2023-07-08 21:26:08,96,19,994,3,3
2023-07-08 21:26:13,96,19,994,2,3
2023-07-08 21:26:18,96,19,994,3,4
2023-07-08 21:26:23,96,19,994,3,4
2023-07-08 21:26:28,96,19,994,4,5
2023-07-08 21:26:33,96,20,994,4,5
2023-07-08 21:26:38,96,19,994,4,5
2023-07-08 21:26:44,96,19,994,4,5
2023-07-08 21:26:49,96,19,994,4,5
2023-07-08 21:26:54,96,20,994,4,5
2023-07-08 21:26:59,96,20,994,4,5
2023-07-08 21:27:04,96,19,994,4,5
2023-07-08 21:27:09,96,19,994,4,5
2023-07-08 21:27:14,96,19,994,5,5
2023-07-08 21:27:19,96,19,994,5,5
2023-07-08 21:27:25,96,19,994,5,5
2023-07-08 21:27:30,96,20,994,5,6
2023-07-08 21:27:35,96,20,994,5,6
2023-07-08 21:27:40,96,20,994,5,6
2023-07-08 21:27:45,96,20,994,4,5
2023-07-08 21:27:50,96,19,994,4,5
2023-07-08 21:27:55,96,19,994,4,5
2023-07-08 21:28:00,96,19,994,4,4
2023-07-08 21:28:05,96,20,994,5,5
2023-07-08 21:28:10,96,20,994,5,5
2023-07-08 21:28:15,96,20,994,6,6
2023-07-08 21:28:21,96,19,994,6,6
2023-07-08 21:28:26,96,19,994,6,6
2023-07-08 21:28:31,96,19,994,6,6
2023-07-08 21:28:36,96,19,994,6,6
2023-07-08 21:28:41,96,19,995,6,6
2023-07-08 21:28:46,96,19,994,6,6
2023-07-08 21:28:51,96,19,994,6,6
2023-07-08 21:28:56,96,19,994,6,6
2023-07-08 21:29:01,96,19,994,5,5
2023-07-08 21:29:06,96,19,994,5,5
2023-07-08 21:29:11,96,19,994,5,5
2023-07-08 21:29:17,96,19,994,5,5
2023-07-08 21:29:22,96,19,994,5,5
2023-07-08 21:29:27,96,19,994,5,5
2023-07-09 07:50:02,70,65,726,2,6
2023-07-09 07:50:07,96,25,995,1,3
2023-07-09 07:50:12,96,25,995,1,3
2023-07-09 07:50:17,96,24,995,1,2
2023-07-09 07:50:22,96,24,995,1,2
2023-07-09 07:50:27,96,24,995,1,2
2023-07-09 07:50:33,96,24,995,1,2
2023-07-09 07:50:38,96,25,995,1,2
2023-07-09 07:50:43,96,25,995,1,1
2023-07-09 07:50:48,96,25,995,1,1
2023-07-09 07:50:53,96,25,995,1,1
2023-07-09 07:50:58,95,25,995,1,1
2023-07-09 07:51:03,95,25,995,1,1
2023-07-09 07:51:08,95,26,995,1,1
2023-07-09 07:51:13,95,26,995,1,1
2023-07-09 07:51:18,95,26,995,1,1
2023-07-09 07:51:24,95,26,995,1,1
2023-07-09 07:51:29,94,26,995,1,1
2023-07-09 07:51:34,94,26,995,1,1
2023-07-09 07:51:39,95,26,995,1,1
2023-07-09 07:51:44,95,26,995,1,1
2023-07-09 07:51:49,95,25,995,1,1
2023-07-09 07:51:54,95,25,995,1,1
2023-07-09 07:51:59,95,25,995,1,1
2023-07-09 07:52:04,95,25,995,1,1
2023-07-09 07:52:09,95,25,995,1,1
2023-07-09 07:52:14,95,25,995,1,1
2023-07-09 07:52:20,95,25,995,1,1
2023-07-09 07:52:25,95,25,995,1,1
2023-07-09 07:52:30,95,25,995,1,1
2023-07-09 07:52:35,95,26,995,1,1
2023-07-09 07:52:40,95,26,995,1,1
2023-07-09 07:52:45,95,26,995,1,1
2023-07-09 07:52:50,95,26,995,1,1
2023-07-09 07:52:55,95,26,995,1,1
2023-07-09 07:53:00,95,26,995,1,1
2023-07-09 07:53:05,95,26,995,1,1
2023-07-09 07:53:11,95,26,995,1,1
2023-07-09 07:53:16,95,26,995,1,1
2023-07-09 07:53:21,95,26,995,1,1
2023-07-09 07:53:26,95,26,995,1,1
2023-07-09 07:53:31,95,26,995,1,1
2023-07-09 07:53:36,95,26,995,1,1
2023-07-09 07:53:41,95,26,995,1,1
2023-07-09 07:53:46,95,26,995,1,1
2023-07-09 07:53:51,95,26,995,1,1
2023-07-09 07:53:56,95,26,995,1,1
2023-07-09 07:54:01,96,26,995,2,2
2023-07-09 07:54:06,96,25,995,2,2
2023-07-09 07:54:12,96,25,995,2,2
2023-07-09 07:54:17,96,25,995,2,2
2023-07-09 07:54:22,96,25,995,2,2
2023-07-09 07:54:27,97,25,995,2,2
2023-07-09 07:54:32,96,25,995,1,1
2023-07-09 07:54:37,96,25,995,1,1
2023-07-09 07:54:42,96,25,995,1,1
2023-07-09 07:54:47,97,24,995,1,1
2023-07-09 07:54:52,96,24,995,1,1
2023-07-09 07:54:57,96,25,995,1,1
2023-07-09 07:55:03,96,25,995,1,1
2023-07-09 07:55:08,96,25,995,1,1
2023-07-09 07:55:13,96,25,995,1,1
2023-07-09 07:55:18,96,26,995,1,1
2023-07-09 07:55:23,96,26,995,1,1
2023-07-09 07:55:28,96,26,995,1,1
2023-07-09 07:55:33,96,26,995,1,1
2023-07-09 07:55:38,96,26,995,1,1
2023-07-09 07:55:43,96,25,995,1,1
2023-07-09 07:55:49,96,25,995,1,1
2023-07-09 07:55:54,96,25,995,1,1
2023-07-09 07:55:59,97,25,995,1,1
2023-07-09 07:56:04,97,25,995,1,1
2023-07-09 07:56:09,96,25,995,1,1
2023-07-09 07:56:14,96,25,995,1,1
2023-07-09 07:56:19,96,25,995,1,1
2023-07-09 07:56:24,96,26,995,1,1
2023-07-09 07:56:29,96,26,995,1,1
2023-07-09 07:56:34,96,26,995,1,1
2023-07-09 07:56:40,96,25,995,1,1
2023-07-09 07:56:45,96,25,995,1,1
2023-07-09 07:56:50,96,25,995,1,1
2023-07-09 07:56:55,96,25,995,1,1
2023-07-09 07:57:00,96,25,995,1,1
2023-07-09 07:57:05,96,25,995,1,1
2023-07-09 07:57:10,96,25,995,1,1
2023-07-09 07:57:15,96,25,995,1,1
2023-07-09 07:57:20,96,25,995,2,2
2023-07-09 07:57:25,97,24,995,2,2
2023-07-09 07:57:30,97,24,995,2,2
2023-07-09 07:57:36,97,24,995,2,2
2023-07-09 07:57:41,97,24,995,2,2
2023-07-09 07:57:46,97,24,995,2,2
2023-07-09 07:57:51,97,24,995,2,2
2023-07-09 07:57:56,97,24,995,2,2
2023-07-09 07:58:01,97,24,995,2,2
2023-07-09 07:58:06,97,24,995,2,2
2023-07-09 07:58:11,97,25,995,2,2
2023-07-09 07:58:16,97,25,995,2,2
2023-07-09 07:58:21,97,25,995,2,2
2023-07-09 07:58:27,97,25,995,2,2
2023-07-09 07:58:32,97,25,995,2,2
2023-07-09 07:58:37,97,25,995,2,2
2023-07-09 07:58:42,97,25,995,2,2
2023-07-09 07:58:47,97,25,995,2,2
2023-07-09 07:58:52,97,25,995,3,3
2023-07-09 07:58:57,97,24,995,3,3
2023-07-09 07:59:02,97,24,995,3,3
2023-07-09 07:59:07,97,24,995,3,3
2023-07-09 07:59:12,97,24,995,3,3
2023-07-09 07:59:18,98,24,995,3,3
2023-07-09 07:59:23,98,24,995,3,3
2023-07-09 07:59:28,98,24,995,3,3
2023-07-09 07:59:33,98,24,995,3,3
2023-07-09 07:59:38,98,24,995,3,3
2023-07-09 07:59:43,98,24,995,3,3
2023-07-09 07:59:48,98,24,995,3,3
2023-07-09 07:59:53,98,24,995,3,3
2023-07-09 07:59:58,98,24,995,3,3
2023-07-09 08:00:04,97,24,995,3,3
2023-07-09 08:00:09,98,24,995,3,3
2023-07-09 08:00:14,98,24,995,3,3
2023-07-09 08:00:19,98,24,995,3,3
2023-07-09 08:00:24,98,24,995,4,4
2023-07-09 08:00:29,98,24,995,4,4
2023-07-09 08:00:34,97,24,995,4,4
2023-07-09 08:00:39,97,24,995,4,4
2023-07-09 08:00:44,97,24,995,4,4
2023-07-09 08:00:50,97,24,995,4,4
2023-07-09 08:00:55,97,24,995,4,4
2023-07-09 08:01:00,97,24,995,4,4
2023-07-09 08:01:05,98,24,995,4,4
2023-07-09 08:01:10,98,24,995,3,3
2023-07-09 08:01:15,98,24,995,3,3
2023-07-09 08:01:20,98,24,995,3,3
2023-07-09 08:01:25,98,24,995,3,3
2023-07-09 08:01:30,98,24,995,3,3
2023-07-09 08:01:35,98,24,995,3,3
2023-07-09 08:01:40,98,24,995,3,3
2023-07-09 08:01:46,98,24,995,3,3
2023-07-09 08:01:51,98,24,995,3,3
2023-07-09 08:01:56,99,23,995,3,3
2023-07-09 08:02:01,99,23,995,3,3
2023-07-09 08:02:06,98,24,995,3,3
2023-07-09 08:02:11,98,24,995,3,3
2023-07-09 08:02:16,98,24,995,3,3
2023-07-09 08:02:21,98,24,995,3,3
2023-07-09 08:02:26,98,24,995,3,3
2023-07-09 08:02:31,98,24,995,3,3
2023-07-09 08:02:36,98,24,995,3,3
2023-07-09 08:02:42,98,24,995,3,3
2023-07-09 08:02:47,98,24,995,2,2
2023-07-09 08:02:52,98,24,995,2,2
2023-07-09 08:02:57,98,24,995,2,2
2023-07-09 08:03:02,99,23,995,3,3
2023-07-09 08:03:07,99,23,995,3,3
2023-07-09 08:03:12,99,23,995,3,3
2023-07-09 08:03:17,99,23,995,3,3
2023-07-09 08:03:22,99,23,995,3,3
2023-07-09 08:03:28,99,23,995,3,3
2023-07-09 08:03:33,99,23,995,3,3
2023-07-09 08:03:38,99,23,995,3,3
2023-07-09 08:03:43,99,23,995,4,4
2023-07-09 08:03:48,99,23,995,4,4
2023-07-09 08:03:53,99,23,995,4,4
2023-07-09 08:03:58,99,23,995,4,4
2023-07-09 08:04:03,99,23,995,4,4
2023-07-09 08:04:08,99,23,995,4,4
2023-07-09 08:04:13,99,23,995,5,5
2023-07-09 08:04:19,99,23,995,5,5
2023-07-09 08:04:24,99,23,995,5,5
2023-07-09 08:04:29,99,23,995,7,7
2023-07-09 08:04:34,99,24,995,7,7
2023-07-09 08:04:39,99,24,995,7,7
2023-07-09 08:04:44,99,24,995,10,10
2023-07-09 08:04:49,99,23,995,12,12
2023-07-09 08:04:54,99,23,995,14,14
2023-07-09 08:04:59,99,24,995,17,17
2023-07-09 08:05:05,98,24,995,19,19
2023-07-09 08:05:10,98,24,995,21,21
2023-07-09 08:05:15,97,24,995,22,22
2023-07-09 08:05:20,97,24,995,23,23
2023-07-09 08:05:25,97,24,995,24,24
2023-07-09 08:05:30,97,24,995,25,25
2023-07-09 08:05:35,98,24,995,24,25
2023-07-09 08:05:40,98,24,995,24,25
2023-07-09 08:05:45,98,24,995,24,25
2023-07-09 08:05:51,98,24,995,24,25
2023-07-09 08:05:56,98,24,995,25,26
2023-07-09 08:06:01,98,24,995,25,26
2023-07-09 08:06:06,98,24,995,25,26
2023-07-09 08:06:11,98,24,995,25,26
2023-07-09 08:06:16,98,24,995,26,27
2023-07-09 08:06:21,98,24,995,26,27
2023-07-09 08:06:26,98,24,995,26,27
2023-07-09 08:06:31,98,24,995,28,29
2023-07-09 08:06:36,98,24,995,28,29
2023-07-09 08:06:41,98,24,995,28,29
2023-07-09 08:06:46,98,24,995,31,32
2023-07-09 08:06:52,98,24,995,31,32
2023-07-09 08:06:57,98,24,995,31,32
